,PIDN,pH,ELEV,REF2,BSAN,LSTN,Infrared01,Infrared02,Infrared03,Infrared04,Infrared05
652,7RWa00Kd,-0.8487806018702321,-1.21314036846161,-0.159554734826088,-0.52173912525177,0.19685119390487696,0.197997,0.028045999999999988,0.9094329999999999,2.28976,1.20224
653,gDKj2gX1,-0.886191981403463,-1.22873055934906,-0.330241173505783,-0.579710125923157,0.20394301414489702,0.206459,0.03518599999999997,0.801641,2.09177,1.21318
654,UOwepgKX,-0.7458993081538481,-1.22873055934906,-0.330241173505783,-0.579710125923157,0.20394301414489702,0.168875,0.03356199999999998,0.7373569999999999,2.2698,1.1893
655,FaAuujfC,-0.484019651421235,-1.21759462356567,-0.30797773599624606,-0.5724637508392328,0.15918493270873998,0.219444,0.026171999999999973,0.787086,2.2473099999999997,1.27234
656,wbveLZzx,-0.9516618955866151,-1.21759462356567,-0.30797773599624606,-0.5724637508392328,0.15918493270873998,0.230318,0.021376000000000034,0.797002,2.33518,1.2832
657,7qkjFK0c,-0.577548100254312,-1.2086859941482502,-0.277365505695343,-0.536231875419617,0.233106330037117,0.132994,0.035001000000000004,0.933856,2.25184,1.27397
658,Btd8qyZC,-0.7552521530371559,-1.2086859941482502,-0.277365505695343,-0.536231875419617,0.233106330037117,0.151071,0.03718599999999997,0.9410589999999999,2.03888,1.25921
659,rvTNlDW7,-1.03583749953638,-1.2086859941482502,-0.18274582922458604,-0.52173912525177,0.25385457277298,0.17296,0.03981600000000002,0.7906369999999999,2.2444900000000003,1.21691
660,uY7uoUF1,-1.00777896488646,-1.2086859941482502,-0.18274582922458604,-0.52173912525177,0.25385457277298,0.20515300000000003,0.035164999999999946,0.9025769999999999,2.34435,1.23412
661,EmNEDJhd,-0.66172370420408,-1.2242761850357098,-0.20222634077072102,-0.536231875419617,0.216348543763161,0.212022,0.026705000000000007,0.7098249999999999,2.15766,1.17031
662,gLLiWIoa,-0.530783875837774,-1.2242761850357098,-0.20222634077072102,-0.536231875419617,0.216348543763161,0.239362,0.028724999999999973,0.7818679999999999,2.28346,1.18888
663,zsrjrxAa,-0.9610147404699241,-1.21982181072235,-0.246753245592117,-0.5942028760910029,0.200950190424919,0.280118,0.030440000000000023,0.8964820000000001,2.21465,1.30457
664,zEf6u8X7,-1.054543189303,-1.21982181072235,-0.246753245592117,-0.5942028760910029,0.200950190424919,0.251249,0.03187099999999998,0.9824109999999999,2.16296,1.27206
665,87oB866D,-0.614959479787542,-1.21982181072235,-0.16048237681388902,-0.49275362491607705,0.18764527142047896,0.25858000000000003,0.040780999999999956,0.8592199999999999,2.2273099999999997,1.24837
666,OQYqRkkg,-1.03583749953638,-1.21982181072235,-0.16048237681388902,-0.49275362491607705,0.18764527142047896,0.183099,0.03525800000000001,0.798038,2.5056700000000003,1.17933
667,RAJxj2B4,-0.62431232467085,-1.2220489978790299,-0.281076073646545,-0.5,0.18719556927681,0.144924,0.04918799999999998,0.8944859999999999,2.40806,1.2718200000000002
668,1L3N7Qp5,-1.13871879325277,-1.2220489978790299,-0.281076073646545,-0.5,0.18719556927681,0.160645,0.048328999999999955,0.9876250000000001,2.4833,1.30375
669,UtEAvfJ5,0.563498975509215,-1.10623610019684,-0.7244898080825809,-0.630434811115265,0.7957483530044559,0.24870100000000003,0.141956,1.3945589999999999,1.7143700000000002,1.63481
670,ODMauhuP,0.6850859589922149,-1.10623610019684,-0.7244898080825809,-0.630434811115265,0.7957483530044559,0.282136,0.10200300000000001,1.306524,1.7176200000000001,1.59089
671,SPxItBak,0.900201391308289,-1.14632511138916,-0.532467544078827,-0.630434811115265,0.711654424667358,0.315222,0.05781900000000001,1.249918,1.57426,1.56492
672,fYkBUm7F,0.544793285742601,-1.14632511138916,-0.532467544078827,-0.630434811115265,0.711654424667358,0.28492,0.08011600000000002,1.28842,1.57962,1.55313
673,MqnGXlcb,-0.10990585608893198,-1.1262806653976398,-0.446196675300598,-0.579710125923157,0.7689006924629208,0.340564,0.08252999999999999,1.2515460000000003,1.7405,1.66294
674,gJHxAr8k,-0.25019852933854503,-1.1262806653976398,-0.446196675300598,-0.579710125923157,0.7689006924629208,0.29909600000000003,0.12764199999999998,1.3570639999999998,1.7830000000000001,1.7107599999999998
675,NikS2DAl,-0.278257063988468,-1.1262806653976398,-0.530612230300903,-0.579710125923157,0.741427659988403,0.282039,0.05368900000000004,1.223841,1.8052599999999999,1.5177200000000002
676,tNmfHkxU,-0.7552521530371559,-1.1262806653976398,-0.530612230300903,-0.579710125923157,0.741427659988403,0.21966599999999997,0.07721300000000003,1.344054,1.79522,1.4842600000000001
677,heOep1k4,-0.7552521530371559,-1.1129175424575801,-0.7105751633644101,-0.623188376426697,0.7644191980361942,0.301142,0.034934999999999994,1.252908,1.97995,1.40767
678,pUQmmvIb,-0.773957842803771,-1.1129175424575801,-0.7105751633644101,-0.623188376426697,0.7644191980361942,0.252569,0.067658,1.634931,1.9618400000000003,1.42885
679,NrhfVB80,-0.10990585608893198,-1.10400891304016,-0.5213357806205751,-0.5724637508392328,0.7982604503631591,0.30701,0.072716,1.1889100000000001,1.50632,1.4199899999999999
680,ig5KNylm,-0.175375770272085,-1.10400891304016,-0.5213357806205751,-0.5724637508392328,0.7982604503631591,0.348773,0.05222100000000002,1.117297,1.5506,1.44689
681,VdTfyYG3,0.114562421110451,-1.06614696979523,-0.495361775159836,-0.5652173757553101,0.803041756153107,0.325344,0.032928999999999986,1.2834359999999998,1.8597599999999999,1.52044
682,DqL4nXCs,-0.0631416316723939,-1.06614696979523,-0.495361775159836,-0.5652173757553101,0.803041756153107,0.297493,0.04466300000000001,1.513487,1.89264,1.5540200000000002
683,rRiQykzl,-0.39049120258815995,-1.0750557184219398,-0.730983316898346,-0.623188376426697,0.816465556621552,0.297036,0.056952,1.315554,1.97165,1.47243
684,3hA26oIf,-0.521431030954466,-1.0750557184219398,-0.730983316898346,-0.623188376426697,0.816465556621552,0.252272,0.08055499999999999,1.5897879999999998,1.9143299999999999,1.4890299999999999
685,RQQqw9kf,0.23614940459345002,-1.1574610471725502,-0.692949891090393,-0.717391312122345,0.8032640218734741,0.38597800000000004,0.07825300000000002,1.331152,1.67687,1.52931
686,lPewbKlt,1.36784363547367,-1.1574610471725502,-0.692949891090393,-0.717391312122345,0.8032640218734741,0.39779200000000003,0.10280299999999998,1.4197579999999999,1.68535,1.5440399999999999
687,hOdDA0iO,0.0584453518106048,-1.1129175424575801,-0.597402572631836,-0.58695650100708,0.860344886779785,0.23635599999999998,0.02086799999999997,0.904604,1.9633,1.23063
688,GmrKArwL,-0.633665169554157,-1.1129175424575801,-0.597402572631836,-0.58695650100708,0.860344886779785,0.216156,0.030513000000000012,0.980064,2.1408099999999997,1.25419
689,Wqu5j9Ja,-0.549489565604389,-1.11069047451019,-0.578849732875824,-0.52173912525177,0.8087947964668271,0.185293,0.030681999999999987,0.6623129999999999,2.18949,1.2562
690,XIbItJ1M,0.142620955760374,-1.11069047451019,-0.578849732875824,-0.52173912525177,0.8087947964668271,0.237546,0.026956000000000008,0.73247,1.98941,1.28731
691,mUUJxkrt,0.339030698309834,-1.0683741569519,-0.795918345451355,-0.6449275612831121,0.8530928492546078,0.346588,0.06178899999999998,1.4875820000000002,1.77065,1.4312200000000002
692,iFgMLdrQ,0.30161931877660303,-1.0683741569519,-0.795918345451355,-0.6449275612831121,0.8530928492546078,0.308289,0.085285,1.570161,1.8145900000000001,1.38278
693,jfrfbGUp,-0.0724944765557013,-1.1285078525543202,-0.7699443697929379,-0.702898561954498,0.8007518649101261,0.43702700000000005,0.033725000000000005,1.120393,1.71353,1.3281100000000001
694,OsMLVXwG,-0.3530798230549289,-1.1285078525543202,-0.7699443697929379,-0.702898561954498,0.8007518649101261,0.41466400000000003,0.055983000000000005,1.3169959999999996,1.6754900000000001,1.34901
695,L1a6ifhD,-0.474666806537928,-1.0795099735259999,-0.583487927913666,-0.5,0.8937571048736569,0.230605,0.027841999999999978,0.7636339999999999,1.95005,1.36345
696,F7LWNdl0,-0.7552521530371559,-1.0795099735259999,-0.583487927913666,-0.5,0.8937571048736569,0.188556,0.038161,0.797677,2.01995,1.37788
697,N41zBfur,0.0490925069272974,-1.05723834037781,-0.573283851146698,-0.5652173757553101,0.859822809696198,0.273781,0.038999000000000006,1.206939,1.8245900000000002,1.56675
698,uqPeQhOX,-0.399844047471467,-1.05723834037781,-0.573283851146698,-0.5652173757553101,0.859822809696198,0.261229,0.048690999999999984,1.3540910000000002,1.8538,1.52035
699,v24sxQUm,-0.3530798230549289,-1.0683741569519,-0.7022263407707211,-0.579710125923157,0.844377994537354,0.269077,0.08529399999999998,1.448683,1.7272900000000002,1.47224
700,6iFIpYJJ,-0.306315598638391,-1.0683741569519,-0.7022263407707211,-0.579710125923157,0.844377994537354,0.241346,0.09673699999999996,1.518904,1.7278099999999998,1.4941799999999998
701,ogyCrJYF,-0.0912001663223161,1.1810690164566002,0.0807050094008446,-0.507246375083923,0.0103290425613523,0.43816099999999997,0.04254800000000003,1.1982689999999998,1.6404,1.4328
702,0fqG5kKM,0.0490925069272974,1.1810690164566002,0.0807050094008446,-0.507246375083923,0.0103290425613523,0.416775,0.04579899999999998,1.334445,1.65498,1.44899
703,1VUeEVXP,-0.998426120003154,1.1476614475250202,0.0899814441800117,-0.507246375083923,-0.148761406540871,0.37551,0.04149000000000003,1.29337,1.70165,1.40655
704,s1n4WaCR,-0.8300749121036171,1.1476614475250202,0.0899814441800117,-0.507246375083923,-0.148761406540871,0.361147,0.05589500000000003,1.4297430000000002,1.7239400000000002,1.4633200000000002
705,zSS3id7n,-0.7833106876870791,1.07639193534851,0.0296846013516188,-0.514492750167847,-0.250569373369217,0.328751,0.04221199999999997,1.1780190000000001,1.8454,1.4095799999999998
706,zVgWeQFn,-1.62506672718476,1.07639193534851,0.0296846013516188,-0.514492750167847,-0.250569373369217,0.296216,0.04038000000000003,1.1401540000000001,1.8933799999999998,1.31687
707,AQesci6q,-0.9236033609366929,1.06971049308777,0.0695732831954956,-0.49275362491607705,-0.363242506980896,0.28828400000000004,0.03838099999999994,1.2023760000000001,1.8182599999999998,1.39593
708,wEQXTRhq,-0.175375770272085,1.1276168823242199,0.12430426478385902,-0.5,-0.264613449573517,0.401766,0.03982399999999997,1.164944,1.6762599999999999,1.3892200000000001
709,MlQjeTt2,-0.989073275119846,1.1276168823242199,0.12430426478385902,-0.5,-0.264613449573517,0.362795,0.05907899999999999,1.3793149999999998,1.69565,1.46539
710,FaskfXGh,0.12391526599375802,1.11202669143677,0.00371057516895235,-0.528985500335693,-0.361283451318741,0.369594,0.04311000000000004,1.170546,1.70913,1.3960299999999999
711,2Z0feOYU,-0.418549737238083,1.11202669143677,0.00371057516895235,-0.528985500335693,-0.361283451318741,0.349532,0.05328499999999997,1.376798,1.6813799999999999,1.44881
712,NlZG2xc7,-1.25095293185246,1.04966592788696,-0.109461963176727,-0.514492750167847,-0.437153548002243,0.297176,0.04673700000000003,1.2284539999999997,1.8110700000000002,1.46373
713,y2mLAQC7,-1.4567155192852301,1.04966592788696,-0.109461963176727,-0.514492750167847,-0.437153548002243,0.266072,0.05421500000000001,1.282498,1.83693,1.37795
714,SCmzqzKk,-0.904897671170077,1.07861912250519,0.134508341550827,-0.514492750167847,-0.37094426155090293,0.287509,0.05853999999999998,1.341451,1.8041099999999999,1.50959
715,aNwK1j0J,-1.3164228460356102,1.07861912250519,0.134508341550827,-0.514492750167847,-0.37094426155090293,0.261658,0.06561800000000001,1.4045519999999998,1.88222,1.39269
716,TQPjWOqd,-0.418549737238083,1.06302893161774,-0.0751391500234604,-0.536231875419617,-0.261377692222595,0.31862199999999996,0.044758000000000076,1.301718,1.7492400000000001,1.49973
717,2aQsRZzt,-0.418549737238083,1.06302893161774,-0.0751391500234604,-0.536231875419617,-0.261377692222595,0.292509,0.057116,1.463651,1.7467700000000002,1.51813
718,DO7IK0uJ,-0.39049120258815995,1.13652563095093,0.335807055234909,-0.463768124580383,-0.38664242625236495,0.38505700000000004,0.039428999999999936,1.161883,1.74363,1.5137
719,1G3djb9b,-0.8487806018702321,1.13652563095093,0.335807055234909,-0.463768124580383,-0.38664242625236495,0.322877,0.04708200000000001,1.297003,1.74082,1.50905
720,n1aICKxn,-0.0724944765557013,1.12093544006348,-0.0269016698002815,-0.52173912525177,-0.371471494436264,0.34166599999999997,0.036322999999999994,1.100334,1.70662,1.44365
721,v1KghzK7,-0.998426120003154,1.12093544006348,-0.0269016698002815,-0.52173912525177,-0.371471494436264,0.311814,0.044763,1.2467759999999999,1.68955,1.4502899999999999
722,ZBHlGeWX,-0.184728615155393,1.14543426036835,0.183673471212387,-0.514492750167847,-0.22974359989166301,0.25219400000000003,0.04386499999999999,1.339266,1.70469,1.4103299999999999
723,v9FTdpBS,0.25485509436006504,1.14543426036835,0.183673471212387,-0.514492750167847,-0.22974359989166301,0.138818,0.045075000000000004,1.3742619999999999,1.7213900000000002,1.27814
724,VZ15F7QX,-1.2322472420858401,1.06748330593109,-0.05751391500234599,-0.528985500335693,-0.355122059583664,0.28835900000000003,0.06077599999999994,1.437241,1.73459,1.42893
725,em1mrcWr,-1.3538342255688403,1.06748330593109,-0.05751391500234599,-0.528985500335693,-0.355122059583664,0.276439,0.062487000000000015,1.501201,1.73157,1.42205
726,eKtRWN7g,-0.7178407735039251,1.1008908748626698,0.0528756938874722,-0.507246375083923,-0.152095392346382,0.277814,0.063247,1.522426,1.72816,1.42524
727,oikUgpcw,-0.6710765490873871,1.1008908748626698,0.0528756938874722,-0.507246375083923,-0.152095392346382,0.259248,0.07497300000000001,1.675582,1.73915,1.54139
728,ROKtNhrA,0.0677981966939131,1.17661464214325,0.0667903497815132,-0.49275362491607705,-0.15035861730575598,0.310668,0.049241000000000035,1.3693720000000003,1.7039400000000002,1.4147399999999999
729,mxPJpqs8,-0.14731723562216198,1.17661464214325,0.0667903497815132,-0.49275362491607705,-0.15035861730575598,0.298935,0.05049100000000001,1.4743249999999999,1.69291,1.41515
730,L3X5OigG,0.563498975509215,1.13429844379425,0.19666048884391799,-0.507246375083923,-0.21870268881320998,0.33566799999999997,0.048352000000000006,1.355642,1.70248,1.4309100000000001
731,tKR080rk,-0.474666806537928,1.13429844379425,0.19666048884391799,-0.507246375083923,-0.21870268881320998,0.32019200000000003,0.04535399999999995,1.406198,1.6766900000000002,1.41755
732,eXiU9Yjw,-0.259551374221853,1.35256123542786,-0.205936923623085,-0.630434811115265,0.0298367217183113,0.49636199999999997,0.01707000000000003,1.042238,1.47071,1.5738
733,ALacNY7O,-0.577548100254312,1.35256123542786,-0.205936923623085,-0.630434811115265,0.0298367217183113,0.442136,0.02521600000000007,1.235414,1.3637,1.63673
734,NC0kMLg9,-0.7646049979204641,1.14543426036835,-0.243970319628716,-0.601449251174927,-0.12223944067955,0.143581,0.053845000000000004,1.122369,1.70557,1.40459
735,uTYeypTu,-1.40995129486869,1.14543426036835,-0.243970319628716,-0.601449251174927,-0.12223944067955,0.11402000000000001,0.060833,1.26139,1.7570700000000001,1.4729
736,2fxPQfHv,-0.8768391365201551,1.23229396343231,-0.153061226010323,-0.623188376426697,-0.149366170167923,0.325046,0.054236000000000006,1.2819040000000002,1.7025599999999999,1.44965
737,F4LKiAwR,-0.8581334467535401,1.23229396343231,-0.153061226010323,-0.623188376426697,-0.149366170167923,0.307519,0.06104800000000005,1.3615309999999998,1.6868299999999998,1.4569
738,DDPd1Nbp,0.161326645526989,1.1476614475250202,-0.25510203838348394,-0.601449251174927,-0.286974400281906,0.30656500000000003,0.054942999999999964,1.337235,1.6988299999999998,1.455
739,4dSarzbK,-0.184728615155393,1.1476614475250202,-0.25510203838348394,-0.601449251174927,-0.286974400281906,0.276661,0.05952500000000005,1.433559,1.61647,1.42155
740,hstoazX9,-0.371785512821545,1.5017817020416298,-0.18274582922458604,-0.659420311450958,0.28343138098716697,0.41900600000000005,0.015030999999999961,1.020994,1.45003,1.5296299999999998
741,iYKjcwmO,-0.839427756986925,1.5017817020416298,-0.18274582922458604,-0.659420311450958,0.28343138098716697,0.439435,0.015000999999999931,1.030705,1.43553,1.52787
742,hxheBtd8,0.21744371482683497,1.23897552490234,-0.21614100039005302,-0.6159420013427729,0.0675236582756042,0.46467299999999995,0.03215100000000004,1.119447,1.6811,1.4912100000000001
743,VDYSc1F7,0.264207939243373,1.23897552490234,-0.21614100039005302,-0.6159420013427729,0.0675236582756042,0.400008,0.042042000000000024,1.253372,1.6462599999999998,1.4838799999999999
744,rwgYW07m,0.25485509436006504,1.1187082529068,-0.19758813083171803,-0.60869562625885,-0.15573951601982097,0.319203,0.05720699999999995,1.397377,1.68918,1.5204600000000001
745,Dsew4UI0,-0.19408146003870003,1.1187082529068,-0.19758813083171803,-0.60869562625885,-0.15573951601982097,0.320787,0.05862600000000001,1.516673,1.72291,1.59054
746,KbNPWP31,-0.904897671170077,1.0585745573043799,-0.21428571641445202,-0.6159420013427729,-0.312752038240433,0.340516,0.04268700000000003,1.1866839999999999,1.70323,1.41609
747,i9G2oODH,-0.9516618955866151,1.0585745573043799,-0.21428571641445202,-0.6159420013427729,-0.312752038240433,0.35085,0.045623000000000025,1.2489599999999998,1.66483,1.4077600000000001
748,5VQ0UAk3,-0.0724944765557013,1.39710462093353,-0.502782940864563,-0.652173936367035,0.35852614045143105,0.460027,0.026202000000000003,1.143013,1.58009,1.5333700000000001
749,CAhvBwuS,-0.184728615155393,1.39710462093353,-0.502782940864563,-0.652173936367035,0.35852614045143105,0.44829300000000005,0.031733999999999984,1.178777,1.56758,1.49524
750,RpTu3Ekq,0.451264836909525,1.17661464214325,-0.258812606334686,-0.637681186199188,0.330365598201752,0.44066400000000006,0.021028999999999964,1.184386,1.53352,1.44727
751,MWJm5vRp,-0.0163774072558552,1.17661464214325,-0.258812606334686,-0.637681186199188,0.330365598201752,0.441816,0.024158999999999986,1.2593740000000002,1.51852,1.4809999999999999
752,Nk85Atiy,0.38579492272637106,1.05634748935699,-0.24860852956771898,-0.5942028760910029,-0.0911326035857201,0.401939,0.03214200000000006,1.2809510000000002,1.57206,1.4853
753,EvfXHy54,-0.399844047471467,1.05634748935699,-0.24860852956771898,-0.5942028760910029,-0.0911326035857201,0.401473,0.03586499999999998,1.311237,1.58176,1.4600899999999999
754,v9l0x2Oz,0.32967785342652506,1.0741648674011202,-0.266233772039413,-0.6159420013427729,-0.24261949956417103,0.326248,0.04931800000000003,1.3341319999999999,1.66977,1.39888
755,yIV1LC1N,-0.306315598638391,1.0741648674011202,-0.266233772039413,-0.6159420013427729,-0.24261949956417103,0.316718,0.05409999999999998,1.423572,1.6572900000000002,1.44726
756,qyHQJuBu,0.17067949041029598,1.06080174446106,-0.22448979318141896,-0.652173936367035,0.154248580336571,0.370648,0.01999899999999999,1.1883620000000001,1.6123299999999998,1.51016
757,vuEDQgr0,-0.0257302521391634,1.06080174446106,-0.22448979318141896,-0.652173936367035,0.154248580336571,0.357064,0.021853999999999985,1.230816,1.57769,1.47599
758,gcR5h6OC,0.498029061326063,1.0407571792602501,-0.254174411296844,-0.637681186199188,0.07949498295784,0.219998,0.05348499999999998,1.3038120000000002,1.6769599999999998,1.45001
759,Bhyvs1Md,0.0584453518106048,1.0407571792602501,-0.254174411296844,-0.637681186199188,0.07949498295784,0.219667,0.06701000000000001,1.4323929999999998,1.6825,1.51742
760,vlCQgxMV,-0.119258700972239,1.0296213626861601,-0.252319097518921,-0.5942028760910029,-0.199174344539642,0.306029,0.040092000000000017,1.207881,1.80342,1.45299
761,sQYxbUxw,-1.27901146650238,1.0296213626861601,-0.252319097518921,-0.5942028760910029,-0.199174344539642,0.23342600000000002,0.06620399999999999,1.4869940000000001,1.76885,1.52895
762,TFIu8Nf1,0.142620955760374,1.09643650054932,-0.410018563270569,-0.6449275612831121,-0.24198371171951302,0.350219,0.03260799999999997,1.202311,1.6731200000000002,1.41725
763,rXAQntxj,0.105209576227143,1.09643650054932,-0.410018563270569,-0.6449275612831121,-0.24198371171951302,0.318709,0.03512399999999999,1.2405209999999998,1.6612099999999999,1.4073799999999999
764,UhkEeQLJ,-1.2228943972025401,1.1476614475250202,-0.828385889530182,-0.8985507488250729,-0.0669573470950127,0.260205,0.026085999999999943,1.004715,2.02488,1.38435
765,RORLYzvM,-1.3631870704521498,1.1476614475250202,-0.828385889530182,-0.8985507488250729,-0.0669573470950127,0.21710700000000002,0.03870599999999999,1.1650930000000002,2.0703099999999997,1.4106
766,THPuLjJl,-1.3164228460356102,1.1008908748626698,-0.730983316898346,-0.8188405632972721,0.24329435825347898,0.268833,0.023558000000000023,0.9564770000000001,1.97511,1.34521
767,r1oFlYvM,-1.28836431138569,1.1008908748626698,-0.730983316898346,-0.8188405632972721,0.24329435825347898,0.24497600000000003,0.02661199999999997,0.996424,1.99433,1.34533
