venue,user,time
90477,863316,2011-12-08 23:17:30
90477,1338033,2011-12-08 23:00:24
69877,761324,2011-12-09 00:23:05
69877,1338035,2011-12-09 00:21:33
69877,82693,2011-12-09 00:18:10
69877,1338036,2011-12-08 23:36:22
48779,529343,2011-12-09 00:29:31
48779,1338037,2011-12-09 00:22:56
48779,1338039,2011-12-09 00:20:44
48779,333595,2011-12-08 23:47:50
48779,1338040,2011-12-08 23:41:17
48779,1338041,2011-12-08 23:40:10
48779,1338042,2011-12-08 22:59:58
48779,174176,2011-12-08 21:43:04
788,98019,2011-12-09 00:32:02
788,123654,2011-12-09 00:27:16
788,218405,2011-12-09 00:25:10
788,875934,2011-12-09 00:24:39
788,368498,2011-12-09 00:24:10
788,156720,2011-12-09 00:21:33
6383,1338122,2011-12-09 00:30:45
6383,1338123,2011-12-09 00:12:27
6383,2912,2011-12-09 00:12:09
6383,56760,2011-12-09 00:09:54
69922,1338126,2011-12-09 00:28:59
6383,1338127,2011-12-09 00:09:14
69922,1338128,2011-12-09 00:04:48
6383,1338129,2011-12-08 23:55:23
69922,1338130,2011-12-08 23:19:16
6383,1338131,2011-12-08 23:28:58
69922,1338132,2011-12-08 21:39:21
1344,28540,2011-12-09 00:22:01
1344,1338137,2011-12-09 00:21:08
1344,1338139,2011-12-08 23:19:52
1344,1338140,2011-12-08 21:47:25
788,1338142,2011-12-09 00:33:46
105118,1338156,2011-12-09 00:08:12
105118,269308,2011-12-08 23:08:05
105118,321467,2011-12-08 22:59:41
28828,1338172,2011-12-09 00:20:15
28828,482540,2011-12-09 00:08:18
28828,501593,2011-12-08 23:52:33
828,1338186,2011-12-09 00:00:39
828,266923,2011-12-08 23:41:59
828,145467,2011-12-08 23:25:28
828,1338187,2011-12-08 22:38:27
339666,322778,2011-12-08 23:33:15
156166,1338189,2011-12-08 23:57:51
420,1338190,2011-12-08 23:34:50
6095,713346,2011-12-09 00:07:29
156166,1338191,2011-12-08 23:35:05
49820,839758,2011-12-09 00:14:44
49820,615207,2011-12-09 00:02:41
49820,1338192,2011-12-08 23:46:46
49820,1338196,2011-12-08 23:04:34
49820,1338198,2011-12-08 23:03:33
49820,1338199,2011-12-08 22:59:21
49820,592185,2011-12-08 22:48:44
49820,1338200,2011-12-08 22:47:54
49820,72410,2011-12-08 22:26:03
29840,126363,2011-12-08 22:28:22
33709,101082,2011-12-08 21:55:18
94056,8579,2011-12-09 00:35:02
94056,1338202,2011-12-08 23:54:36
8010,333732,2011-12-08 23:31:05
131513,1336158,2011-12-09 00:14:34
131513,500709,2011-12-08 23:59:35
131513,1338248,2011-12-08 23:58:00
131513,46976,2011-12-08 23:56:55
131513,1338251,2011-12-08 23:24:25
131513,810511,2011-12-08 23:20:19
177655,379437,2011-12-08 23:25:09
262909,105763,2011-12-08 23:34:53
782,379148,2011-12-09 00:39:13
782,691305,2011-12-09 00:38:58
782,1338300,2011-12-09 00:36:43
782,1338304,2011-12-09 00:34:42
782,642783,2011-12-09 00:34:18
11492,1338312,2011-12-09 00:39:30
782,500816,2011-12-09 00:33:28
34035,1338314,2011-12-09 00:37:56
34035,216204,2011-12-09 00:22:13
11492,938998,2011-12-09 00:39:20
782,1338317,2011-12-09 00:33:05
34035,83092,2011-12-08 23:58:45
11492,1338319,2011-12-09 00:38:32
782,1338320,2011-12-09 00:32:40
11492,1338321,2011-12-09 00:35:16
11492,1338323,2011-12-09 00:32:12
782,15206,2011-12-09 00:31:34
782,27078,2011-12-09 00:31:32
11492,1338324,2011-12-09 00:31:07
782,84551,2011-12-09 00:31:17
9373,90512,2011-12-09 00:27:31
62787,1335488,2011-12-09 00:31:45
150412,491261,2011-12-08 23:28:11
782,1338326,2011-12-09 00:30:47
65861,128159,2011-12-09 00:03:23
65861,299098,2011-12-08 23:50:46
65861,10243,2011-12-08 23:49:27
62787,1332414,2011-12-09 00:22:12
150412,1338336,2011-12-08 21:59:37
782,1338335,2011-12-09 00:30:47
65861,1338340,2011-12-08 23:41:19
782,676623,2011-12-09 00:30:22
65861,294722,2011-12-08 23:36:44
62787,1338343,2011-12-08 23:51:49
6346,1338346,2011-12-09 00:36:18
782,610696,2011-12-09 00:29:09
65861,1338348,2011-12-08 23:01:15
782,315186,2011-12-09 00:28:51
6346,1338350,2011-12-09 00:12:41
782,126449,2011-12-09 00:28:42
782,761350,2011-12-09 00:27:50
6346,1338351,2011-12-08 23:31:49
782,877078,2011-12-09 00:27:36
6346,1338352,2011-12-08 23:00:15
782,1338353,2011-12-09 00:26:39
6346,504123,2011-12-08 22:47:43
782,1338354,2011-12-09 00:25:25
6346,1338355,2011-12-08 22:27:22
782,488808,2011-12-09 00:25:25
782,1338357,2011-12-09 00:25:18
782,1338359,2011-12-09 00:24:58
782,74870,2011-12-09 00:24:49
782,1009461,2011-12-09 00:23:54
782,1338370,2011-12-09 00:23:33
782,1338373,2011-12-09 00:23:13
782,1338377,2011-12-09 00:22:49
782,1338381,2011-12-09 00:22:10
20776,48018,2011-12-09 00:27:10
20776,25546,2011-12-09 00:26:46
20776,359774,2011-12-09 00:09:22
106689,1338398,2011-12-09 00:24:21
106689,1338400,2011-12-08 23:42:35
432474,1338403,2011-12-08 22:11:48
432474,1338406,2011-12-08 22:00:55
33153,495707,2011-12-09 00:35:25
33153,506459,2011-12-09 00:14:00
930,1338434,2011-12-09 00:38:48
10091,123262,2011-12-09 00:17:36
33153,89939,2011-12-09 00:02:09
10091,1338440,2011-12-08 23:38:53
33153,1338441,2011-12-08 23:04:30
10091,547996,2011-12-08 22:48:16
25914,45577,2011-12-09 00:07:19
25914,78245,2011-12-09 00:02:06
25914,1338444,2011-12-08 23:29:34
25914,1338445,2011-12-08 22:19:25
2439,1338465,2011-12-09 00:34:25
2439,402132,2011-12-09 00:14:45
2439,1338467,2011-12-08 23:15:33
2439,146981,2011-12-08 22:38:27
2439,242274,2011-12-08 22:36:14
2439,1338470,2011-12-08 22:36:09
148552,237018,2011-12-09 00:38:19
25194,171123,2011-12-09 00:40:25
55364,1338479,2011-12-08 23:34:33
25194,58659,2011-12-09 00:37:53
148552,1338480,2011-12-09 00:36:15
25194,1338481,2011-12-09 00:23:05
148552,1338482,2011-12-08 23:35:59
148552,1338483,2011-12-08 23:33:04
148552,84461,2011-12-08 23:31:49
183396,167653,2011-12-09 00:32:35
183396,291058,2011-12-08 23:32:15
183396,77764,2011-12-08 22:22:10
788,1338497,2011-12-09 00:35:39
788,65676,2011-12-09 00:35:18
788,1338501,2011-12-09 00:34:37
11492,88610,2011-12-09 00:44:22
11492,1338568,2011-12-09 00:42:03
11492,1338572,2011-12-09 00:41:50
11492,211810,2011-12-09 00:41:36
10113,900623,2011-12-08 23:58:16
127029,1338577,2011-12-09 00:17:01
398767,272803,2011-12-08 23:39:01
398767,272812,2011-12-08 23:36:37
398767,157843,2011-12-08 23:28:20
398767,272835,2011-12-08 23:27:41
32119,1338597,2011-12-09 00:25:48
50815,53311,2011-12-09 00:04:24
525,92071,2011-12-09 00:21:18
153835,345485,2011-12-09 00:23:23
525,19324,2011-12-08 23:33:28
153835,1338621,2011-12-09 00:15:12
85412,1338627,2011-12-09 00:36:06
153835,1338628,2011-12-08 23:42:01
153835,264467,2011-12-08 23:38:52
153835,48901,2011-12-08 22:51:30
785,1338650,2011-12-09 00:25:36
158545,1338651,2011-12-09 00:10:36
785,247735,2011-12-08 23:44:15
158545,1000205,2011-12-09 00:10:02
785,560419,2011-12-08 23:38:09
158545,87941,2011-12-08 22:00:43
785,1338654,2011-12-08 23:14:59
785,145961,2011-12-08 23:03:34
785,1338657,2011-12-08 22:45:58
24045,341985,2011-12-09 00:46:11
24045,57940,2011-12-09 00:39:33
24045,1338702,2011-12-09 00:31:18
4540,311809,2011-12-09 00:29:06
4540,368180,2011-12-08 23:56:21
4540,92550,2011-12-08 23:51:16
4540,292886,2011-12-08 23:45:32
106260,105290,2011-12-09 00:26:08
342041,1338720,2011-12-09 00:14:13
114982,1338721,2011-12-09 00:17:46
114982,1338722,2011-12-08 23:54:17
114982,83926,2011-12-08 23:46:53
114982,197903,2011-12-08 23:34:49
114982,436666,2011-12-08 23:26:31
36472,710699,2011-12-08 23:22:30
36472,1338731,2011-12-08 22:50:26
28532,46042,2011-12-09 00:31:55
10936,1338748,2011-12-09 00:47:53
10936,1338749,2011-12-09 00:45:46
10936,1338751,2011-12-09 00:45:09
10936,1338752,2011-12-09 00:44:48
10936,253189,2011-12-09 00:44:17
10936,364293,2011-12-09 00:37:39
10936,1338753,2011-12-09 00:36:25
10936,657282,2011-12-09 00:32:56
10936,1338756,2011-12-09 00:29:51
10936,485222,2011-12-09 00:27:21
10936,1338757,2011-12-09 00:22:37
10936,852986,2011-12-09 00:22:15
10936,215108,2011-12-09 00:20:25
10936,76669,2011-12-09 00:19:38
10936,506337,2011-12-09 00:18:26
10936,46100,2011-12-09 00:16:11
173400,1338762,2011-12-09 00:14:33
173400,1338764,2011-12-09 00:02:44
173400,280973,2011-12-08 23:57:16
173400,1338765,2011-12-08 23:30:47
58948,1338768,2011-12-09 00:43:57
58948,144548,2011-12-09 00:40:13
58948,120283,2011-12-09 00:25:26
58948,95222,2011-12-08 23:46:38
58948,66451,2011-12-08 23:38:21
58948,65407,2011-12-08 23:33:22
58948,38000,2011-12-08 23:15:49
58948,354133,2011-12-08 23:14:17
58948,520872,2011-12-08 23:12:11
297623,470438,2011-12-08 23:04:03
1058887,1338773,2011-12-09 00:33:10
1058887,1338775,2011-12-08 23:04:15
185472,1338799,2011-12-09 00:15:00
788,1338821,2011-12-09 00:45:02
10080,1338822,2011-12-08 23:47:06
162250,92224,2011-12-09 00:01:33
162250,1338831,2011-12-08 23:13:40
817,90995,2011-12-09 00:42:44
817,402807,2011-12-08 23:47:21
817,346172,2011-12-08 23:06:57
817,1338842,2011-12-08 23:00:28
77080,1338860,2011-12-08 23:07:28
77080,1338861,2011-12-08 23:03:02
334179,688805,2011-12-08 22:45:10
334179,1338863,2011-12-08 22:06:18
334179,1338865,2011-12-08 22:03:30
59657,1338882,2011-12-09 00:26:16
50722,1063466,2011-12-09 00:50:57
50722,1338887,2011-12-09 00:47:42
50722,1338888,2011-12-09 00:47:37
50722,1338889,2011-12-09 00:47:32
50722,1338891,2011-12-09 00:47:06
50722,1338892,2011-12-09 00:46:55
50722,1337270,2011-12-09 00:43:45
50722,808633,2011-12-09 00:34:56
50722,78822,2011-12-09 00:33:59
50722,336898,2011-12-09 00:16:29
50722,1338894,2011-12-09 00:08:24
34107,1338918,2011-12-08 23:43:51
415,1338920,2011-12-08 23:26:14
415,1338921,2011-12-08 22:23:40
23389,391795,2011-12-08 23:29:10
23389,1338922,2011-12-08 23:28:53
10936,1114765,2011-12-09 00:52:40
10936,1338928,2011-12-09 00:50:10
10936,1338929,2011-12-09 00:49:50
73804,1338936,2011-12-09 00:43:53
8801,1338944,2011-12-09 00:32:09
8801,1338945,2011-12-09 00:09:21
8801,1338946,2011-12-09 00:09:21
831,282949,2011-12-09 00:14:41
13767,1338979,2011-12-09 00:17:24
6636,37577,2011-12-08 23:34:43
6636,884284,2011-12-08 23:27:51
65554,468523,2011-12-09 00:02:24
14643,995141,2011-12-08 23:00:58
237582,1251065,2011-12-09 00:51:08
1238,308537,2011-12-08 22:59:47
181287,1339007,2011-12-08 23:46:40
181287,1339009,2011-12-08 22:32:46
114781,157088,2011-12-09 00:20:57
52149,240267,2011-12-09 00:19:49
52149,49872,2011-12-08 23:31:05
23361,1339033,2011-12-09 00:32:15
23361,212078,2011-12-09 00:21:56
23361,706602,2011-12-09 00:20:14
23361,1339035,2011-12-09 00:17:45
23361,1339036,2011-12-08 23:25:05
23361,1339037,2011-12-08 23:24:18
23361,1133601,2011-12-08 22:37:55
153792,52101,2011-12-08 23:49:29
307241,1339060,2011-12-09 00:50:01
150528,1339061,2011-12-08 22:19:24
236545,1339068,2011-12-09 00:49:55
53002,24100,2011-12-08 22:12:40
546128,899530,2011-12-08 23:49:26
814,1339110,2011-12-08 22:42:31
19766,1339116,2011-12-09 00:54:08
19766,1339118,2011-12-09 00:45:32
19766,359225,2011-12-09 00:44:06
19766,1339120,2011-12-09 00:25:11
3074,1339123,2011-12-09 00:37:24
345027,1339125,2011-12-09 00:42:07
345027,171052,2011-12-09 00:39:55
59911,1339126,2011-12-09 00:21:09
6383,1339144,2011-12-09 00:55:14
14642,706742,2011-12-09 00:00:25
6383,1339146,2011-12-09 00:50:50
20678,35553,2011-12-09 00:39:07
20678,1339157,2011-12-09 00:38:26
20678,1339158,2011-12-09 00:27:37
12968,295017,2011-12-09 00:55:31
12968,1339177,2011-12-09 00:54:43
12968,1339179,2011-12-09 00:53:45
12968,1339180,2011-12-09 00:52:37
12968,1339181,2011-12-09 00:50:08
12968,824768,2011-12-09 00:32:28
12968,168934,2011-12-09 00:31:12
12968,1339182,2011-12-09 00:25:38
554991,219259,2011-12-09 00:40:12
807776,1339198,2011-12-09 00:45:17
807776,1339200,2011-12-08 23:00:36
807776,1339202,2011-12-08 22:54:25
10064,16072,2011-12-08 23:38:37
437,235150,2011-12-09 00:44:52
437,94596,2011-12-09 00:10:54
437,78162,2011-12-09 00:09:27
437,1276959,2011-12-08 22:50:10
136269,79290,2011-12-09 00:47:04
136269,182696,2011-12-08 23:55:01
136269,1339263,2011-12-08 23:25:25
438,1339264,2011-12-09 00:14:30
1023,82188,2011-12-09 00:56:15
10097,1339274,2011-12-08 23:52:45
179073,1339277,2011-12-09 00:47:14
219530,1339289,2011-12-09 00:52:10
219530,416495,2011-12-09 00:51:35
219530,1339293,2011-12-09 00:46:00
219530,386669,2011-12-09 00:36:53
155269,1339295,2011-12-08 23:41:34
833,1336001,2011-12-09 00:39:22
219530,97402,2011-12-09 00:22:53
155269,1339300,2011-12-08 23:37:30
219530,362396,2011-12-09 00:08:39
202931,1339301,2011-12-09 00:08:21
202931,585435,2011-12-08 22:20:31
219530,1339306,2011-12-08 23:52:16
3317,214543,2011-12-09 00:24:07
25914,459570,2011-12-09 01:00:23
93468,1335111,2011-12-09 00:12:27
10105,1339345,2011-12-08 23:22:47
139534,196675,2011-12-08 22:22:02
157720,1339353,2011-12-09 00:32:41
15992,1339355,2011-12-09 00:30:52
9119,292752,2011-12-08 22:24:55
83432,105885,2011-12-09 00:42:17
523,1339358,2011-12-09 01:00:02
194928,1339362,2011-12-09 00:50:10
83432,1339363,2011-12-09 00:41:16
523,1339365,2011-12-09 00:58:06
523,24152,2011-12-09 00:55:39
194928,1339366,2011-12-09 00:49:39
83432,1339367,2011-12-09 00:26:20
194928,1148130,2011-12-09 00:44:20
523,150913,2011-12-09 00:53:42
83432,194721,2011-12-09 00:22:07
523,556658,2011-12-09 00:33:04
523,1335100,2011-12-09 00:21:30
194928,1339373,2011-12-09 00:43:08
194928,47321,2011-12-09 00:42:25
194928,30165,2011-12-08 23:53:05
28529,1339378,2011-12-09 00:34:52
427,1339380,2011-12-09 00:03:19
194928,87294,2011-12-08 23:26:54
28529,540268,2011-12-09 00:13:37
135110,1339386,2011-12-08 23:45:28
427,1339387,2011-12-08 23:56:19
135110,1339395,2011-12-08 23:38:15
257534,1339394,2011-12-09 00:35:57
257534,324002,2011-12-08 22:47:57
257534,1339407,2011-12-08 22:33:01
1339,475009,2011-12-09 00:35:28
49970,1335381,2011-12-09 00:59:54
49970,48165,2011-12-09 00:54:56
49970,1339482,2011-12-09 00:24:27
49970,18407,2011-12-08 23:28:19
49970,1339483,2011-12-08 23:27:51
49970,14691,2011-12-08 23:26:26
49970,1228409,2011-12-08 23:12:11
49970,24671,2011-12-08 23:11:38
63554,1339518,2011-12-08 22:55:10
11492,400371,2011-12-09 01:04:58
11492,402105,2011-12-09 01:04:50
11492,14063,2011-12-09 01:03:59
11492,1338093,2011-12-09 01:01:55
11492,193590,2011-12-09 01:01:33
11492,1339533,2011-12-09 01:01:31
11492,1339535,2011-12-09 01:01:05
598912,1339537,2011-12-09 00:53:56
11492,220387,2011-12-09 00:52:39
11492,1331486,2011-12-09 00:52:06
11492,76562,2011-12-09 00:51:51
11492,1339539,2011-12-09 00:47:49
11492,1339540,2011-12-09 00:47:20
11492,82890,2011-12-09 00:46:10
16673,1339554,2011-12-08 23:21:26
16673,982247,2011-12-08 23:17:26
83368,336807,2011-12-09 00:08:16
83368,1339583,2011-12-08 23:20:19
242749,1339605,2011-12-09 00:18:02
28193,419027,2011-12-09 00:58:28
28193,68183,2011-12-09 00:56:24
28193,587020,2011-12-09 00:52:47
28193,1339613,2011-12-09 00:47:58
28193,1339614,2011-12-09 00:42:21
50722,1339615,2011-12-09 01:04:12
28193,1339616,2011-12-09 00:32:27
28193,956040,2011-12-09 00:17:05
28193,1339617,2011-12-09 00:08:21
28193,522682,2011-12-08 23:51:57
28193,498386,2011-12-08 23:33:17
28193,98684,2011-12-08 23:29:51
28193,1339618,2011-12-08 23:25:59
28193,1339619,2011-12-08 23:02:15
28193,1339620,2011-12-08 22:53:02
28193,81949,2011-12-08 22:28:01
775846,1339632,2011-12-09 00:51:58
775846,678241,2011-12-09 00:50:48
775846,1339635,2011-12-08 23:48:14
775846,1339636,2011-12-08 23:37:31
62792,1339654,2011-12-09 00:38:55
62792,1339656,2011-12-09 00:34:01
62792,1339658,2011-12-09 00:28:22
62792,1339660,2011-12-08 22:45:27
77335,1339663,2011-12-09 01:03:43
77335,392691,2011-12-09 01:02:10
77335,1339664,2011-12-09 00:58:13
77335,945463,2011-12-09 00:57:10
77335,1339666,2011-12-09 00:55:29
77335,43470,2011-12-09 00:54:38
77335,1262479,2011-12-09 00:54:07
77335,1339668,2011-12-09 00:26:25
782,200960,2011-12-09 01:11:38
77335,277954,2011-12-09 00:19:35
782,354811,2011-12-09 01:11:01
782,23558,2011-12-09 01:10:37
782,1339669,2011-12-09 01:08:13
782,1339670,2011-12-09 01:06:21
782,359263,2011-12-09 01:06:00
782,333676,2011-12-09 01:05:08
782,16348,2011-12-09 01:04:16
782,1339673,2011-12-09 01:01:05
782,1339675,2011-12-09 01:00:06
782,1339677,2011-12-09 01:00:05
782,1339680,2011-12-09 01:00:02
782,1339682,2011-12-09 00:57:31
782,392051,2011-12-09 00:54:40
782,775340,2011-12-09 00:53:43
782,1339685,2011-12-09 00:53:41
782,17536,2011-12-09 00:52:30
782,1339686,2011-12-09 00:52:11
782,24884,2011-12-09 00:51:36
782,1339688,2011-12-09 00:51:05
782,1209429,2011-12-09 00:49:21
782,1339689,2011-12-09 00:48:45
782,1339690,2011-12-09 00:47:45
782,1141999,2011-12-09 00:45:21
782,15549,2011-12-09 00:44:15
782,1339692,2011-12-09 00:42:59
782,1236707,2011-12-09 00:42:36
51390,1339694,2011-12-08 22:34:27
51390,1339697,2011-12-08 22:27:39
132792,1339708,2011-12-09 01:02:48
132792,1339709,2011-12-09 00:26:03
132792,215471,2011-12-09 00:17:50
25206,824204,2011-12-09 00:54:56
25206,1339713,2011-12-09 00:22:01
25206,1339714,2011-12-08 22:13:25
347780,1339760,2011-12-08 22:54:45
593260,651447,2011-12-09 00:29:59
3742,503248,2011-12-09 00:52:49
162752,196708,2011-12-09 00:16:03
162752,1339790,2011-12-08 23:10:52
192070,1339807,2011-12-09 00:17:49
1246,596954,2011-12-09 00:49:44
1246,801372,2011-12-09 00:48:22
1246,1339810,2011-12-09 00:47:07
1246,613905,2011-12-09 00:38:30
1246,662880,2011-12-09 00:16:35
406024,82188,2011-12-09 01:11:03
406024,1339823,2011-12-08 23:27:14
156508,1339824,2011-12-09 01:13:04
114022,1331829,2011-12-09 00:58:57
80851,1339871,2011-12-09 00:54:04
80851,1336205,2011-12-09 00:43:19
80851,373838,2011-12-09 00:42:57
30939,369018,2011-12-09 01:08:15
80851,988188,2011-12-09 00:42:16
30939,1339877,2011-12-08 23:53:32
80851,1336203,2011-12-09 00:41:28
30939,23069,2011-12-08 23:50:22
80851,1339882,2011-12-09 00:33:57
30939,707105,2011-12-08 23:46:25
80851,1339883,2011-12-09 00:31:47
80851,1339884,2011-12-09 00:30:20
80851,1339885,2011-12-09 00:19:00
80851,1339886,2011-12-08 23:56:17
80851,1339887,2011-12-08 23:51:06
80851,1339888,2011-12-08 23:47:08
836,288409,2011-12-09 00:54:53
836,7184,2011-12-09 00:43:43
836,1219246,2011-12-09 00:43:22
836,232625,2011-12-09 00:42:48
836,124172,2011-12-09 00:39:06
836,1339902,2011-12-09 00:38:39
836,73606,2011-12-09 00:23:19
10112,1088981,2011-12-09 00:42:12
10112,337471,2011-12-08 23:41:54
836,1339906,2011-12-09 00:21:10
836,1339909,2011-12-09 00:14:01
836,194060,2011-12-09 00:13:01
836,1339913,2011-12-09 00:01:55
836,1339915,2011-12-09 00:01:41
836,25087,2011-12-09 00:01:16
836,1339916,2011-12-08 23:44:12
68676,85176,2011-12-08 23:42:18
59657,212703,2011-12-09 01:16:15
59657,1339943,2011-12-09 01:09:10
546048,1339949,2011-12-09 00:46:20
6726,890051,2011-12-09 01:05:56
6726,770393,2011-12-09 00:59:09
6726,658736,2011-12-09 00:58:27
6726,1339951,2011-12-09 00:05:17
6726,1339953,2011-12-08 23:43:47
6726,1339954,2011-12-08 23:42:45
6726,1339955,2011-12-08 23:04:44
6726,1339956,2011-12-08 22:32:07
17234,29031,2011-12-09 00:48:12
17234,1339969,2011-12-09 00:43:58
17234,363988,2011-12-08 23:45:13
17234,237535,2011-12-08 22:42:55
17234,1339970,2011-12-08 22:25:43
52703,74202,2011-12-09 00:08:55
88161,77647,2011-12-09 00:51:39
88161,1339979,2011-12-09 00:41:24
44771,1482,2011-12-09 00:29:57
44771,1340013,2011-12-09 00:28:37
44771,173774,2011-12-08 23:53:58
44771,1317473,2011-12-08 23:52:59
44771,1328,2011-12-08 23:52:06
44771,1340018,2011-12-08 22:36:42
17449,1340022,2011-12-09 00:34:14
63149,352055,2011-12-09 00:46:37
63149,1340029,2011-12-08 23:33:28
41355,502042,2011-12-09 00:55:07
15220,356989,2011-12-09 01:12:02
15220,1340057,2011-12-09 01:01:30
15220,1340059,2011-12-09 01:00:46
15220,1340061,2011-12-09 00:59:51
15220,1340062,2011-12-09 00:58:53
15220,1340063,2011-12-09 00:53:34
15220,1007842,2011-12-09 00:53:19
15220,1340064,2011-12-09 00:21:44
15220,1340065,2011-12-08 23:36:18
25775,1302866,2011-12-09 01:19:28
15220,1340066,2011-12-08 23:17:22
25775,1340067,2011-12-09 00:09:52
25775,465074,2011-12-09 00:07:42
15220,1340068,2011-12-08 22:33:27
25775,1167848,2011-12-09 00:03:19
22001,93119,2011-12-09 00:12:48
22001,1340086,2011-12-09 00:05:28
22001,1340087,2011-12-09 00:04:17
22001,55714,2011-12-09 00:03:55
22001,1340089,2011-12-08 23:27:18
60427,1340098,2011-12-09 00:36:55
60427,471706,2011-12-09 00:21:16
60427,400058,2011-12-08 23:42:49
60427,1340102,2011-12-08 22:28:05
114982,1340131,2011-12-09 00:57:23
114982,143910,2011-12-09 00:52:55
788,405627,2011-12-09 01:21:56
788,1340149,2011-12-09 01:18:40
788,52773,2011-12-09 01:16:53
788,1340151,2011-12-09 01:13:03
788,293052,2011-12-09 01:09:22
788,105236,2011-12-09 01:08:55
438,359137,2011-12-09 01:07:13
297410,1340157,2011-12-09 00:38:44
117611,1340168,2011-12-09 00:13:06
117611,1340169,2011-12-08 23:23:06
90762,1340172,2011-12-09 01:05:24
90762,210995,2011-12-08 23:53:17
59889,303603,2011-12-09 01:12:00
59889,1340192,2011-12-09 00:07:48
59889,29851,2011-12-09 00:05:39
117863,1340200,2011-12-08 23:26:20
117863,1340201,2011-12-08 23:16:10
428,1340220,2011-12-09 00:13:59
428,62033,2011-12-09 00:13:50
428,1111858,2011-12-09 00:11:10
428,628023,2011-12-09 00:10:51
244699,78987,2011-12-09 01:20:40
428,213717,2011-12-09 00:09:51
55364,299517,2011-12-09 01:19:07
55364,200120,2011-12-09 01:14:30
55364,56798,2011-12-09 01:02:33
25191,607432,2011-12-09 01:20:14
25191,296895,2011-12-09 01:17:03
25191,305497,2011-12-09 01:11:51
25191,126057,2011-12-09 01:09:43
25191,1336992,2011-12-09 01:09:09
25191,290072,2011-12-09 01:07:17
25191,275105,2011-12-09 01:06:00
25191,323063,2011-12-09 01:05:40
25191,26594,2011-12-09 01:03:43
25191,296894,2011-12-09 01:03:23
25191,1340252,2011-12-09 01:03:03
25191,1340254,2011-12-09 00:49:52
